item	id	rating_raw	pred_min	pred	pred_new	pred_new_noLen	pred_new_noSem	pred_new_noDirPP	pred_new_noSem_noDirPP	z.DirObjWordLength	DirObjLettLength	DirectionalPP	Semantics	Variety	VerbPart	gender	native_english	grew_up	grew_up_region	lang_other_eng_bin	lang_other_eng	linguistics_course	education	Response	Variety_ord	Variety_rev_helm	Variety_custom	rating_st	z.DirObjLettLength	rating_c	z.pred_min	education_simple
A6	a41	24	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	BrE	get back	female	Yes	Great Britain	Birmimgham	No	NA	No	higher education (undergraduate studies)	Discontinuous	BrE	BrE	BrE	-0.7601407810262957	-0.3723791849584918	-26	0.14932364343714216	university
A6	a32	81.5	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	BrE	get back	male	Yes	Great Britain	London	No	NA	No	higher education (undergraduate studies)	Discontinuous	BrE	BrE	BrE	0.7119634220675198	-0.3723791849584918	31.5	0.14932364343714216	university
A6	a51	88.5	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	BrE	get back	female	Yes	Great Britain	Hertfordshire	No	NA	No	higher education (postgraduate studies)	Discontinuous	BrE	BrE	BrE	0.8911761076615495	-0.3723791849584918	38.5	0.14932364343714216	postgraduate
A6	a20	50.5	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	BrE	get back	female	Yes	Great Britain	Norfolk	No	NA	No	higher education (undergraduate studies)	Discontinuous	BrE	BrE	BrE	-0.08169275699175461	-0.3723791849584918	0.5	0.14932364343714216	university
A6	a17	96	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	BrE	get back	male	Yes	Great Britain	St Helens	No	NA	No	higher education (undergraduate studies)	Discontinuous	BrE	BrE	BrE	1.0831896993694385	-0.3723791849584918	46	0.14932364343714216	university
A6	a5	74	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	BrE	get back	male	Yes	Great Britain	Pembrokeshire, Wales	No	NA	No	secondary education	Discontinuous	BrE	BrE	BrE	0.5199498303596308	-0.3723791849584918	24	0.14932364343714216	no_university
A6	a22	97	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	BrE	get back	female	Yes	Great Britain	London	No	NA	No	higher education (postgraduate studies)	Discontinuous	BrE	BrE	BrE	1.1087915115971572	-0.3723791849584918	47	0.14932364343714216	postgraduate
A6	a14	100	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	BrE	get back	male	Yes	Great Britain	Manchester	No	NA	No	higher education (undergraduate studies)	Discontinuous	BrE	BrE	BrE	1.1855969482803126	-0.3723791849584918	50	0.14932364343714216	university
A6	idab001	100	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	male	NA	India	mumbai	NA	NA	No	higher education (master degree or higher)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.3723791849584918	50	0.14932364343714216	postgraduate
A6	id002	99	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	male	NA	India	Bangalore	NA	NA	No	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	1.1599951360525942	-0.3723791849584918	49	0.14932364343714216	university
A6	idab003	94	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	female	NA	India	Madhya Pradesh	NA	NA	Yes	higher education (master degree or higher)	Discontinuous	IndE	IndE	IndE	1.0319860749140015	-0.3723791849584918	44	0.14932364343714216	postgraduate
A6	id004	100	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	female	NA	India	Mumbai, Maharashtra	NA	NA	No	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.3723791849584918	50	0.14932364343714216	university
A6	idab005	100	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	male	NA	India	Hyderabad ( Telangana side)	NA	NA	No	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.3723791849584918	50	0.14932364343714216	university
A6	idab006	82	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	male	NA	India	Delhi	NA	NA	No	higher education (master degree or higher)	Discontinuous	IndE	IndE	IndE	0.7247643281813791	-0.3723791849584918	32	0.14932364343714216	postgraduate
A6	idab008	93	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	male	NA	India	Kerala	NA	NA	Yes	higher education (master degree or higher)	Discontinuous	IndE	IndE	IndE	1.006384262686283	-0.3723791849584918	43	0.14932364343714216	postgraduate
A6	idab009	94	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	male	NA	India	New Delhi	NA	NA	No	higher education (master degree or higher)	Discontinuous	IndE	IndE	IndE	1.0319860749140015	-0.3723791849584918	44	0.14932364343714216	postgraduate
A6	id010	78.5	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	male	NA	India	Mumbai	NA	NA	No	higher education (master degree or higher)	Discontinuous	IndE	IndE	IndE	0.6351579853843643	-0.3723791849584918	28.5	0.14932364343714216	postgraduate
A6	idab011	97.5	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	male	NA	India	Rajasthan	NA	NA	Yes	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	1.1215924177110164	-0.3723791849584918	47.5	0.14932364343714216	university
A6	idab012	87.5	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	female	NA	India	New Delhi	NA	NA	No	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	0.865574295433831	-0.3723791849584918	37.5	0.14932364343714216	university
A6	idab013	87.5	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	female	NA	India	HYFERABAD	NA	NA	No	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	0.865574295433831	-0.3723791849584918	37.5	0.14932364343714216	university
A6	idab014	99.5	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	male	NA	India	Bihar	NA	NA	Yes	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	1.1727960421664534	-0.3723791849584918	49.5	0.14932364343714216	university
A6	idab015	9	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	male	NA	India	Pune	NA	NA	No	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	-1.1441679644420737	-0.3723791849584918	-41	0.14932364343714216	university
A6	idab016	100	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	male	NA	India	Nainital	NA	NA	Yes	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.3723791849584918	50	0.14932364343714216	university
A6	idab017	100	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	female	NA	India	Jorhat, Assam	NA	NA	Yes	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.3723791849584918	50	0.14932364343714216	university
A6	id018	98	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	female	NA	India	New Delhi	NA	NA	No	higher education (master degree or higher)	Discontinuous	IndE	IndE	IndE	1.1343933238248756	-0.3723791849584918	48	0.14932364343714216	postgraduate
A6	idab019	100	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	male	NA	India	Mumbai	NA	NA	Yes	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.3723791849584918	50	0.14932364343714216	university
A6	idab020	80.5	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	female	NA	India	Almora, Uttarakhand	NA	NA	No	higher education (master degree or higher)	Discontinuous	IndE	IndE	IndE	0.6863616098398013	-0.3723791849584918	30.5	0.14932364343714216	postgraduate
A6	idab021	100	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	female	NA	India	New Delhi	NA	NA	No	higher education (master degree or higher)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.3723791849584918	50	0.14932364343714216	postgraduate
A6	idab022	94.5	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	female	NA	India	New Delhi	NA	NA	No	higher education (master degree or higher)	Discontinuous	IndE	IndE	IndE	1.0447869810278607	-0.3723791849584918	44.5	0.14932364343714216	postgraduate
A6	idab023	100	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	male	NA	India	New Delhi	NA	NA	No	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.3723791849584918	50	0.14932364343714216	university
A6	idab024	100	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	male	NA	India	Varanasi, Uttar Pradesh	NA	NA	Yes	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.3723791849584918	50	0.14932364343714216	university
A6	idab025	32	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	female	NA	India	Delhi, India	NA	NA	Yes	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	-0.5553262832045475	-0.3723791849584918	-18	0.14932364343714216	university
A6	idab026	49.5	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	female	NA	India	West Bengal	NA	NA	No	higher education (master degree or higher)	Discontinuous	IndE	IndE	IndE	-0.10729456921947315	-0.3723791849584918	-0.5	0.14932364343714216	postgraduate
A6	id028	88.5	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	female	NA	India	Assam	NA	NA	No	higher education (master degree or higher)	Discontinuous	IndE	IndE	IndE	0.8911761076615495	-0.3723791849584918	38.5	0.14932364343714216	postgraduate
A6	a46	93.5	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	BrE	get back	male	Yes	Great Britain	London	No	NA	No	higher education (undergraduate studies)	Discontinuous	BrE	BrE	BrE	1.0191851688001423	-0.3723791849584918	43.5	0.14932364343714216	university
A6	a35	96.5	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	BrE	get back	male	Yes	Great Britain	Surrey	No	NA	No	secondary education	Discontinuous	BrE	BrE	BrE	1.0959906054832977	-0.3723791849584918	46.5	0.14932364343714216	no_university
A6	a44	92	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	BrE	get back	male	Yes	Great Britain	Essex	No	NA	No	higher education (undergraduate studies)	Discontinuous	BrE	BrE	BrE	0.9807824504585644	-0.3723791849584918	42	0.14932364343714216	university
A6	a45	92	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	BrE	get back	male	Yes	Great Britain	Scotland	No	NA	No	higher education (undergraduate studies)	Discontinuous	BrE	BrE	BrE	0.9807824504585644	-0.3723791849584918	42	0.14932364343714216	university
A6	a11	100	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	BrE	get back	male	Yes	Great Britain	Manchester	No	NA	No	higher education (undergraduate studies)	Discontinuous	BrE	BrE	BrE	1.1855969482803126	-0.3723791849584918	50	0.14932364343714216	university
A6	a10	100	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	BrE	get back	male	Yes	Great Britain	Durham	No	NA	No	higher education (postgraduate studies)	Discontinuous	BrE	BrE	BrE	1.1855969482803126	-0.3723791849584918	50	0.14932364343714216	postgraduate
A6	a7	92	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	BrE	get back	female	Yes	Great Britain	London	No	NA	No	higher education (postgraduate studies)	Discontinuous	BrE	BrE	BrE	0.9807824504585644	-0.3723791849584918	42	0.14932364343714216	postgraduate
A6	a6	100	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	BrE	get back	male	Yes	Great Britain	West Midlands	No	NA	No	higher education (undergraduate studies)	Discontinuous	BrE	BrE	BrE	1.1855969482803126	-0.3723791849584918	50	0.14932364343714216	university
A6	a8	100	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	BrE	get back	female	Yes	Great Britain	Liverpool	No	NA	No	higher education (undergraduate studies)	Discontinuous	BrE	BrE	BrE	1.1855969482803126	-0.3723791849584918	50	0.14932364343714216	university
A6	id030	100	0.36282670612925	1.19071010859945	0.46366074065152896	0.351564721933304	0.21565862042876294	0.9158559468336231	0.9158559468336231	-1.68580060422961	9	no	compositional	IndE	get back	male	NA	India	Bhubaneswar, Odhisa	NA	NA	No	higher education (bachelor degree)	Discontinuous	IndE	IndE	IndE	1.1855969482803126	-0.3723791849584918	50	0.14932364343714216	university
A12	a39	0	-0.726841473175619	-0.630533994616578	-0.010116633804707176	-0.9142288552389521	0.011502779073244263	0.37259268553119407	0.37259268553119407	1.31419939577039	13	no	non-compositional	BrE	move around	male	Yes	Great Britain	Cheshire	No	NA	No	higher education (postgraduate studies)	Discontinuous	BrE	BrE	BrE	-1.3745842744915404	-0.14444560238953344	-50	-0.188027703097277	postgraduate
A12	idab006	12.5	-0.726841473175619	-0.630533994616578	-0.010116633804707176	-0.9142288552389521	0.011502779073244263	0.37259268553119407	0.37259268553119407	1.31419939577039	13	no	non-compositional	IndE	move around	male	NA	India	Delhi	NA	NA	No	higher education (master degree or higher)	Discontinuous	IndE	IndE	IndE	-1.0545616216450588	-0.14444560238953344	-37.5	-0.188027703097277	postgraduate
A12	idab008	30.5	-0.726841473175619	-0.630533994616578	-0.010116633804707176	-0.9142288552389521	0.011502779073244263	0.37259268553119407	0.37259268553119407	1.31419939577039	13	no	non-compositional	IndE	move around	male	NA	India	Kerala	NA	NA	Yes	higher education (master degree or higher)	Discontinuous	IndE	IndE	IndE	-0.5937290015461253	-0.14444560238953344	-19.5	-0.188027703097277	postgraduate
